report_date,postcode,location_name,annual_consumption_in_kWh,market,ranking,currency,gross_price_per_month
2024-01-08,10115,Berlin,4500.0,Non-Bonus,36,EUR,130.61249999999998
2024-01-08,81539,München,4500.0,Non-Bonus,30,EUR,125.73
2024-01-08,81539,München,4500.0,Non-Bonus,50,EUR,130.40333333333334
2024-01-08,10115,Berlin,1500.0,Non-Bonus,2,EUR,40.105
2024-01-08,10115,Berlin,1500.0,Non-Bonus,18,EUR,49.18333333333334
2024-01-08,81539,München,1500.0,Non-Bonus,34,EUR,49.9175
2024-01-08,81539,München,1000.0,Non-Bonus,24,EUR,36.527499999999996
2024-01-08,10115,Berlin,2000.0,Non-Bonus,9,EUR,59.50666666666667
2024-01-08,10115,Berlin,2000.0,Non-Bonus,32,EUR,63.64333333333334
2024-01-08,81539,München,2000.0,Non-Bonus,1,EUR,47.80833333333334
2024-01-08,81539,München,2000.0,Non-Bonus,40,EUR,63.5
2024-01-08,10115,Berlin,1000.0,Bonus,35,EUR,34.931666666666665
2024-01-08,81539,München,1000.0,Bonus,10,EUR,30.503333333333334
2024-01-08,81539,München,5000.0,Non-Bonus,23,EUR,135.17166666666665
2024-01-08,10115,Berlin,4500.0,Non-Bonus,30,EUR,129.73499999999999
2024-01-08,81539,München,4500.0,Non-Bonus,39,EUR,127.79333333333334
2024-01-08,10115,Berlin,1500.0,Non-Bonus,11,EUR,47.4575
2024-01-08,10115,Berlin,1500.0,Non-Bonus,25,EUR,49.96
2024-01-08,10115,Berlin,1500.0,Non-Bonus,42,EUR,51.237500000000004
2024-01-08,81539,München,1000.0,Non-Bonus,50,EUR,38.806666666666665
2024-01-08,10115,Berlin,2000.0,Non-Bonus,39,EUR,64.15166666666667
2024-01-08,10115,Berlin,2000.0,Non-Bonus,49,EUR,65.385
2024-01-08,81539,München,2000.0,Non-Bonus,8,EUR,56.53583333333333
2024-01-08,81539,München,2000.0,Non-Bonus,9,EUR,57.314166666666665
2024-01-08,10115,Berlin,1000.0,Bonus,16,EUR,32.77833333333333
2024-01-08,10115,Berlin,1000.0,Bonus,23,EUR,33.73416666666667
2024-01-08,81539,München,1000.0,Bonus,21,EUR,33.1675
2024-01-08,81539,München,5000.0,Non-Bonus,30,EUR,138.46333333333334
2024-01-08,81539,München,5000.0,Non-Bonus,45,EUR,142.44083333333333
2024-01-08,10115,Berlin,4500.0,Non-Bonus,23,EUR,127.495
2024-01-08,81539,München,4500.0,Non-Bonus,24,EUR,122.8675
2024-01-08,10115,Berlin,1500.0,Non-Bonus,27,EUR,50.05833333333334
2024-01-08,10115,Berlin,1500.0,Non-Bonus,49,EUR,51.75
2024-01-08,81539,München,1500.0,Non-Bonus,5,EUR,43.975833333333334
2024-01-08,81539,München,1500.0,Non-Bonus,7,EUR,45.181666666666665
2024-01-08,81539,München,1500.0,Non-Bonus,14,EUR,46.90416666666667
2024-01-08,81539,München,1500.0,Non-Bonus,30,EUR,49.6025
2024-01-08,10115,Berlin,1000.0,Non-Bonus,18,EUR,36.60916666666667
2024-01-08,10115,Berlin,1000.0,Non-Bonus,26,EUR,37.026666666666664
2024-01-08,10115,Berlin,1000.0,Non-Bonus,42,EUR,37.90083333333333
2024-01-08,10115,Berlin,1000.0,Non-Bonus,44,EUR,38.30833333333333
2024-01-08,81539,München,1000.0,Non-Bonus,18,EUR,35.935833333333335
2024-01-08,81539,München,1000.0,Non-Bonus,25,EUR,36.594166666666666
2024-01-08,10115,Berlin,2000.0,Non-Bonus,4,EUR,56.807500000000005
2024-01-08,81539,München,2000.0,Non-Bonus,22,EUR,60.00333333333333
2024-01-08,81539,München,2000.0,Non-Bonus,33,EUR,62.300000000000004
2024-01-08,10115,Berlin,1000.0,Bonus,46,EUR,36.725
2024-01-08,10115,Berlin,4500.0,Non-Bonus,24,EUR,128.3325
2024-01-08,10115,Berlin,1500.0,Non-Bonus,7,EUR,46.59
2024-01-08,10115,Berlin,1500.0,Non-Bonus,14,EUR,48.09
2024-01-08,81539,München,1500.0,Non-Bonus,8,EUR,45.3975
2024-01-08,81539,München,1500.0,Non-Bonus,13,EUR,46.884166666666665
2024-01-08,81539,München,1500.0,Non-Bonus,21,EUR,47.625
2024-01-08,81539,München,1500.0,Non-Bonus,39,EUR,50.612500000000004
2024-01-08,81539,München,1500.0,Non-Bonus,43,EUR,50.965833333333336
2024-01-08,81539,München,1500.0,Non-Bonus,46,EUR,51.13583333333333
2024-01-08,10115,Berlin,1000.0,Non-Bonus,17,EUR,36.5925
2024-01-08,81539,München,1000.0,Non-Bonus,7,EUR,34.20166666666667
2024-01-08,81539,München,1000.0,Non-Bonus,32,EUR,36.98916666666667
2024-01-08,10115,Berlin,2000.0,Non-Bonus,20,EUR,61.13999999999999
2024-01-08,10115,Berlin,2000.0,Non-Bonus,24,EUR,62.11000000000001
2024-01-08,81539,München,2000.0,Non-Bonus,5,EUR,56.10333333333333
2024-01-08,81539,München,2000.0,Non-Bonus,10,EUR,58.72833333333333
2024-01-08,81539,München,2000.0,Non-Bonus,12,EUR,59.16083333333333
2024-01-08,81539,München,2000.0,Non-Bonus,20,EUR,59.653333333333336
2024-01-08,10115,Berlin,1000.0,Bonus,30,EUR,34.35666666666666
2024-01-08,81539,München,1000.0,Bonus,5,EUR,29.50916666666667
2024-01-08,81539,München,1000.0,Bonus,15,EUR,31.858333333333334
2024-01-08,81539,München,1000.0,Bonus,24,EUR,33.375
2024-01-08,81539,München,1000.0,Bonus,48,EUR,36.350833333333334
2024-01-08,10115,Berlin,5000.0,Non-Bonus,24,EUR,141.81166666666667
2024-01-08,10115,Berlin,5000.0,Non-Bonus,25,EUR,141.99583333333334
2024-01-08,81539,München,5000.0,Non-Bonus,12,EUR,131.26666666666668
2024-01-08,81539,München,5000.0,Non-Bonus,28,EUR,137.555
2024-01-08,81539,München,5000.0,Non-Bonus,40,EUR,141.1275
2024-01-08,10115,Berlin,4500.0,Non-Bonus,41,EUR,131.76
2024-01-08,81539,München,4500.0,Non-Bonus,25,EUR,123.77499999999999
2024-01-08,81539,München,4500.0,Non-Bonus,45,EUR,129.21
2024-01-08,81539,München,4500.0,Non-Bonus,46,EUR,129.64083333333335
2024-01-08,10115,Berlin,1000.0,Non-Bonus,16,EUR,36.553333333333335
2024-01-08,10115,Berlin,1000.0,Non-Bonus,20,EUR,36.725
2024-01-08,81539,München,1000.0,Non-Bonus,2,EUR,29.50916666666667
2024-01-08,81539,München,1000.0,Non-Bonus,16,EUR,35.14083333333333
2024-01-08,10115,Berlin,2000.0,Non-Bonus,31,EUR,63.59
2024-01-08,10115,Berlin,2000.0,Non-Bonus,38,EUR,64.09416666666667
2024-01-08,81539,München,2000.0,Non-Bonus,7,EUR,56.525
2024-01-08,81539,München,2000.0,Non-Bonus,21,EUR,59.88666666666666
2024-01-08,10115,Berlin,1000.0,Bonus,10,EUR,30.436666666666667
2024-01-08,81539,München,1000.0,Bonus,32,EUR,34.25
2024-01-08,10115,Berlin,5000.0,Non-Bonus,5,EUR,129.92833333333334
2024-01-08,10115,Berlin,5000.0,Non-Bonus,16,EUR,137.25166666666667
2024-01-08,10115,Berlin,4500.0,Non-Bonus,2,EUR,99.02749999999999
2024-01-08,10115,Berlin,4500.0,Non-Bonus,32,EUR,130.12416666666667
2024-01-08,81539,München,4500.0,Non-Bonus,4,EUR,113.30666666666667
2024-01-08,81539,München,1000.0,Non-Bonus,12,EUR,34.545
2024-01-08,81539,München,1000.0,Non-Bonus,19,EUR,36.24916666666667
2024-01-08,81539,München,1000.0,Non-Bonus,31,EUR,36.94083333333334
2024-01-08,81539,München,1000.0,Non-Bonus,36,EUR,37.541666666666664
2024-01-08,81539,München,2000.0,Non-Bonus,30,EUR,61.73
2024-01-08,81539,München,2000.0,Non-Bonus,39,EUR,63.33166666666667
2024-01-08,10115,Berlin,1000.0,Bonus,22,EUR,33.63666666666666
2024-01-08,81539,München,1000.0,Bonus,14,EUR,31.770833333333332
2024-01-08,81539,München,1000.0,Bonus,31,EUR,34.2125
2024-01-08,10115,Berlin,5000.0,Non-Bonus,37,EUR,144.14333333333335
2024-01-08,10115,Berlin,5000.0,Non-Bonus,38,EUR,144.15333333333334
2024-01-08,81539,München,5000.0,Non-Bonus,41,EUR,141.19833333333335
2024-01-08,81539,München,5000.0,Non-Bonus,46,EUR,142.69916666666668
2024-01-08,81539,München,5000.0,Non-Bonus,47,EUR,143.165
2024-01-08,10115,Berlin,4500.0,Non-Bonus,5,EUR,119.13416666666666
2024-01-08,81539,München,4500.0,Non-Bonus,35,EUR,126.36416666666666
2024-01-08,81539,München,1500.0,Non-Bonus,9,EUR,46.465
2024-01-08,81539,München,1500.0,Non-Bonus,16,EUR,46.95333333333334
2024-01-08,81539,München,1500.0,Non-Bonus,38,EUR,50.574999999999996
2024-01-08,81539,München,1000.0,Non-Bonus,23,EUR,36.50333333333334
2024-01-08,10115,Berlin,2000.0,Non-Bonus,21,EUR,61.208333333333336
2024-01-08,10115,Berlin,2000.0,Non-Bonus,26,EUR,63.07666666666666
2024-01-08,81539,München,2000.0,Non-Bonus,11,EUR,58.8675
2024-01-08,81539,München,2000.0,Non-Bonus,48,EUR,64.685
2024-01-08,10115,Berlin,1000.0,Bonus,34,EUR,34.73166666666666
2024-01-08,10115,Berlin,1000.0,Bonus,37,EUR,35.105
2024-01-08,81539,München,1000.0,Bonus,16,EUR,31.985833333333332
2024-01-08,81539,München,5000.0,Non-Bonus,49,EUR,143.45416666666668
2024-01-08,10115,Berlin,4500.0,Non-Bonus,13,EUR,122.85916666666667
2024-01-08,81539,München,4500.0,Non-Bonus,11,EUR,119.64
2024-01-08,81539,München,4500.0,Non-Bonus,28,EUR,124.9175
2024-01-08,81539,München,4500.0,Non-Bonus,37,EUR,126.79
2024-01-08,81539,München,1000.0,Non-Bonus,30,EUR,36.9225
2024-01-08,10115,Berlin,2000.0,Non-Bonus,44,EUR,64.38916666666667
2024-01-08,10115,Berlin,2000.0,Non-Bonus,47,EUR,65.18333333333334
2024-01-08,10115,Berlin,1000.0,Bonus,33,EUR,34.65083333333333
2024-01-08,81539,München,1000.0,Bonus,9,EUR,30.349999999999998
2024-01-08,81539,München,1000.0,Bonus,26,EUR,33.538333333333334
2024-01-08,81539,München,1000.0,Bonus,39,EUR,35.12833333333334
2024-01-08,10115,Berlin,5000.0,Non-Bonus,22,EUR,140.1275
2024-01-08,10115,Berlin,5000.0,Non-Bonus,29,EUR,143.0975
2024-01-08,10115,Berlin,5000.0,Non-Bonus,30,EUR,143.26
2024-01-08,81539,München,5000.0,Non-Bonus,35,EUR,139.5675
2024-01-08,10115,Berlin,4500.0,Non-Bonus,12,EUR,122.65083333333332
2024-01-08,10115,Berlin,4500.0,Non-Bonus,45,EUR,132.6625
2024-01-08,81539,München,4500.0,Non-Bonus,10,EUR,119.6375
2024-01-08,10115,Berlin,1500.0,Non-Bonus,12,EUR,47.465
2024-01-08,10115,Berlin,1500.0,Non-Bonus,22,EUR,49.88916666666666
2024-01-08,81539,München,1500.0,Non-Bonus,19,EUR,47.387499999999996
2024-01-08,81539,München,1500.0,Non-Bonus,20,EUR,47.39666666666667
2024-01-08,10115,Berlin,1000.0,Non-Bonus,5,EUR,33.97666666666667
2024-01-08,81539,München,1000.0,Non-Bonus,5,EUR,31.985833333333332
2024-01-08,81539,München,1000.0,Non-Bonus,46,EUR,38.149166666666666
2024-01-08,10115,Berlin,2000.0,Non-Bonus,19,EUR,61.13333333333333
2024-01-08,10115,Berlin,2000.0,Non-Bonus,28,EUR,63.34583333333333
2024-01-08,81539,München,2000.0,Non-Bonus,29,EUR,61.285
2024-01-08,10115,Berlin,1000.0,Bonus,25,EUR,33.97666666666667
2024-01-08,10115,Berlin,5000.0,Non-Bonus,7,EUR,133.45833333333334
2024-01-08,10115,Berlin,5000.0,Non-Bonus,18,EUR,137.35666666666665
2024-01-08,81539,München,5000.0,Non-Bonus,18,EUR,133.61583333333334
2024-01-08,81539,München,5000.0,Non-Bonus,38,EUR,140.01416666666668
2024-01-08,10115,Berlin,4500.0,Non-Bonus,39,EUR,131.1625
2024-01-08,10115,Berlin,4500.0,Non-Bonus,50,EUR,133.00833333333333
2024-01-08,81539,München,4500.0,Non-Bonus,8,EUR,118.78416666666668
2024-01-08,10115,Berlin,1500.0,Non-Bonus,15,EUR,48.09583333333333
2024-01-08,10115,Berlin,1500.0,Non-Bonus,30,EUR,50.237500000000004
2024-01-08,10115,Berlin,1500.0,Non-Bonus,41,EUR,51.11000000000001
2024-01-08,10115,Berlin,1000.0,Non-Bonus,4,EUR,33.97666666666667
2024-01-08,10115,Berlin,1000.0,Non-Bonus,7,EUR,34.35666666666666
2024-01-08,10115,Berlin,1000.0,Non-Bonus,11,EUR,34.931666666666665
2024-01-08,10115,Berlin,1000.0,Non-Bonus,31,EUR,37.15
2024-01-08,10115,Berlin,1000.0,Non-Bonus,38,EUR,37.737500000000004
2024-01-08,10115,Berlin,1000.0,Non-Bonus,43,EUR,38.03
2024-01-08,10115,Berlin,1000.0,Non-Bonus,50,EUR,38.725
2024-01-08,81539,München,1000.0,Non-Bonus,41,EUR,37.858333333333334
2024-01-08,81539,München,1000.0,Non-Bonus,42,EUR,37.885
2024-01-08,81539,München,2000.0,Non-Bonus,41,EUR,63.55583333333333
2024-01-08,10115,Berlin,1000.0,Bonus,11,EUR,31.084999999999997
2024-01-08,10115,Berlin,1000.0,Bonus,42,EUR,36.550000000000004
2024-01-08,81539,München,1000.0,Bonus,28,EUR,33.95916666666667
2024-01-08,81539,München,1000.0,Bonus,47,EUR,36.295
2024-01-08,10115,Berlin,5000.0,Non-Bonus,43,EUR,146.02333333333334
2024-01-08,10115,Berlin,5000.0,Non-Bonus,47,EUR,146.42916666666667
2024-01-08,81539,München,5000.0,Non-Bonus,7,EUR,128.63666666666668
2024-01-08,81539,München,5000.0,Non-Bonus,37,EUR,139.85666666666665
2024-01-08,10115,Berlin,4500.0,Non-Bonus,6,EUR,121.40833333333335
2024-01-08,81539,München,1500.0,Non-Bonus,12,EUR,46.82583333333333
2024-01-08,10115,Berlin,1000.0,Non-Bonus,3,EUR,32.77833333333333
2024-01-08,10115,Berlin,2000.0,Non-Bonus,1,EUR,48.336666666666666
2024-01-08,10115,Berlin,2000.0,Non-Bonus,16,EUR,60.65
2024-01-08,81539,München,2000.0,Non-Bonus,45,EUR,64.34916666666668
2024-01-08,10115,Berlin,1000.0,Bonus,8,EUR,29.9075
2024-01-08,10115,Berlin,1000.0,Bonus,17,EUR,32.9225
2024-01-08,81539,München,1000.0,Bonus,8,EUR,29.5425
2024-01-08,10115,Berlin,5000.0,Non-Bonus,31,EUR,143.49333333333334
2024-01-08,10115,Berlin,5000.0,Non-Bonus,45,EUR,146.32833333333335
2024-01-08,10115,Berlin,5000.0,Non-Bonus,46,EUR,146.35833333333332
2024-01-08,81539,München,5000.0,Non-Bonus,26,EUR,136.65916666666666
2024-01-08,81539,München,5000.0,Non-Bonus,43,EUR,141.785
2024-01-08,81539,München,5000.0,Non-Bonus,44,EUR,142.01
2024-01-08,10115,Berlin,4500.0,Non-Bonus,10,EUR,122.45
2024-01-08,10115,Berlin,4500.0,Non-Bonus,34,EUR,130.185
2024-01-08,81539,München,1500.0,Non-Bonus,1,EUR,38.645
2024-01-08,81539,München,1500.0,Non-Bonus,10,EUR,46.754999999999995
2024-01-08,81539,München,1500.0,Non-Bonus,41,EUR,50.840833333333336
2024-01-08,81539,München,1000.0,Non-Bonus,10,EUR,34.48083333333333
2024-01-08,10115,Berlin,2000.0,Non-Bonus,33,EUR,63.645833333333336
2024-01-08,81539,München,2000.0,Non-Bonus,15,EUR,59.2775
2024-01-08,10115,Berlin,1000.0,Bonus,26,EUR,33.97666666666667
2024-01-08,10115,Berlin,1000.0,Bonus,40,EUR,35.55833333333333
2024-01-08,81539,München,1000.0,Bonus,17,EUR,31.985833333333332
2024-01-08,81539,München,1000.0,Bonus,19,EUR,32.42666666666667
2024-01-08,81539,München,1000.0,Bonus,45,EUR,36.01583333333333
2024-01-08,10115,Berlin,4500.0,Non-Bonus,11,EUR,122.45833333333333
2024-01-08,10115,Berlin,4500.0,Non-Bonus,16,EUR,124.39
2024-01-08,10115,Berlin,4500.0,Non-Bonus,25,EUR,128.88750000000002
2024-01-08,10115,Berlin,4500.0,Non-Bonus,37,EUR,130.68166666666667
2024-01-08,10115,Berlin,4500.0,Non-Bonus,43,EUR,132.295
2024-01-08,10115,Berlin,4500.0,Non-Bonus,47,EUR,132.75416666666666
2024-01-08,81539,München,4500.0,Non-Bonus,42,EUR,128.92249999999999
2024-01-08,81539,München,4500.0,Non-Bonus,44,EUR,129.1225
2024-01-08,10115,Berlin,1500.0,Non-Bonus,13,EUR,47.5625
2024-01-08,10115,Berlin,1500.0,Non-Bonus,17,EUR,48.64166666666667
2024-01-08,81539,München,1500.0,Non-Bonus,26,EUR,48.92083333333333
2024-01-08,10115,Berlin,1000.0,Non-Bonus,2,EUR,31.877499999999998
2024-01-08,10115,Berlin,1000.0,Non-Bonus,29,EUR,37.12916666666667
2024-01-08,10115,Berlin,1000.0,Non-Bonus,45,EUR,38.344166666666666
2024-01-08,81539,München,1000.0,Non-Bonus,14,EUR,34.93333333333333
2024-01-08,81539,München,1000.0,Non-Bonus,20,EUR,36.295
2024-01-08,81539,München,1000.0,Non-Bonus,48,EUR,38.51583333333333
2024-01-08,81539,München,1000.0,Non-Bonus,49,EUR,38.586666666666666
2024-01-08,10115,Berlin,2000.0,Non-Bonus,29,EUR,63.3725
2024-01-08,10115,Berlin,2000.0,Non-Bonus,34,EUR,63.725
2024-01-08,10115,Berlin,2000.0,Non-Bonus,43,EUR,64.385
2024-01-08,10115,Berlin,1000.0,Bonus,38,EUR,35.345
2024-01-08,10115,Berlin,1000.0,Bonus,47,EUR,36.81
2024-01-08,81539,München,1000.0,Bonus,18,EUR,32.42
2024-01-08,81539,München,1000.0,Bonus,22,EUR,33.1675
2024-01-08,81539,München,1000.0,Bonus,33,EUR,34.44083333333334
2024-01-08,81539,München,1000.0,Bonus,35,EUR,34.516666666666666
2024-01-08,81539,München,5000.0,Non-Bonus,25,EUR,136.46666666666667
2024-01-08,81539,München,5000.0,Non-Bonus,48,EUR,143.17499999999998
2024-01-08,81539,München,4500.0,Non-Bonus,2,EUR,93.745
2024-01-08,81539,München,4500.0,Non-Bonus,26,EUR,123.90750000000001
2024-01-08,81539,München,4500.0,Non-Bonus,47,EUR,130.15916666666666
2024-01-08,10115,Berlin,1500.0,Non-Bonus,5,EUR,46.58083333333334
2024-01-08,10115,Berlin,1500.0,Non-Bonus,8,EUR,46.928333333333335
2024-01-08,10115,Berlin,1500.0,Non-Bonus,37,EUR,50.45249999999999
2024-01-08,10115,Berlin,1500.0,Non-Bonus,50,EUR,51.8125
2024-01-08,10115,Berlin,1000.0,Non-Bonus,1,EUR,29.1675
2024-01-08,10115,Berlin,1000.0,Non-Bonus,21,EUR,36.75
2024-01-08,10115,Berlin,1000.0,Non-Bonus,40,EUR,37.81666666666667
2024-01-08,81539,München,2000.0,Non-Bonus,50,EUR,64.96083333333333
2024-01-08,10115,Berlin,1000.0,Bonus,5,EUR,29.87
2024-01-08,10115,Berlin,1000.0,Bonus,32,EUR,34.65
2024-01-08,10115,Berlin,1000.0,Bonus,44,EUR,36.5925
2024-01-08,81539,München,1000.0,Bonus,25,EUR,33.51833333333334
2024-01-08,10115,Berlin,5000.0,Non-Bonus,6,EUR,131.59916666666666
2024-01-08,81539,München,5000.0,Non-Bonus,13,EUR,132.30916666666667
2024-01-08,81539,München,5000.0,Non-Bonus,34,EUR,139.54749999999999
2024-01-08,81539,München,5000.0,Non-Bonus,50,EUR,143.4825
2024-01-08,10115,Berlin,4500.0,Non-Bonus,7,EUR,121.44
2024-01-08,10115,Berlin,4500.0,Non-Bonus,17,EUR,124.515
2024-01-08,10115,Berlin,4500.0,Non-Bonus,33,EUR,130.14416666666668
2024-01-08,81539,München,4500.0,Non-Bonus,9,EUR,119.36166666666666
2024-01-08,81539,München,4500.0,Non-Bonus,20,EUR,122.3125
2024-01-08,10115,Berlin,1500.0,Non-Bonus,4,EUR,44.3425
2024-01-08,10115,Berlin,1500.0,Non-Bonus,21,EUR,49.544999999999995
2024-01-08,10115,Berlin,1500.0,Non-Bonus,28,EUR,50.12916666666666
2024-01-08,10115,Berlin,1500.0,Non-Bonus,34,EUR,50.380833333333335
2024-01-08,10115,Berlin,1500.0,Non-Bonus,35,EUR,50.40083333333333
2024-01-08,10115,Berlin,1500.0,Non-Bonus,45,EUR,51.362500000000004
2024-01-08,81539,München,1500.0,Non-Bonus,31,EUR,49.61666666666667
2024-01-08,81539,München,1500.0,Non-Bonus,50,EUR,51.35
2024-01-08,10115,Berlin,1000.0,Non-Bonus,8,EUR,34.623333333333335
2024-01-08,10115,Berlin,1000.0,Non-Bonus,23,EUR,36.81
2024-01-08,10115,Berlin,1000.0,Non-Bonus,41,EUR,37.835
2024-01-08,81539,München,1000.0,Non-Bonus,6,EUR,33.8275
2024-01-08,81539,München,1000.0,Non-Bonus,8,EUR,34.2125
2024-01-08,10115,Berlin,2000.0,Non-Bonus,36,EUR,63.76916666666667
2024-01-08,10115,Berlin,2000.0,Non-Bonus,50,EUR,65.39166666666667
2024-01-08,81539,München,2000.0,Non-Bonus,13,EUR,59.215833333333336
2024-01-08,81539,München,2000.0,Non-Bonus,16,EUR,59.48333333333333
2024-01-08,81539,München,2000.0,Non-Bonus,26,EUR,60.34833333333333
2024-01-08,81539,München,2000.0,Non-Bonus,32,EUR,62.07833333333334
2024-01-08,81539,München,2000.0,Non-Bonus,49,EUR,64.74083333333333
2024-01-08,10115,Berlin,1000.0,Bonus,12,EUR,31.6525
2024-01-08,81539,München,1000.0,Bonus,4,EUR,29.50583333333333
2024-01-08,81539,München,1000.0,Bonus,38,EUR,34.93333333333333
2024-01-08,81539,München,1000.0,Bonus,42,EUR,35.935833333333335
2024-01-08,81539,München,1000.0,Bonus,46,EUR,36.24916666666667
2024-01-08,10115,Berlin,5000.0,Non-Bonus,1,EUR,105.84333333333332
2024-01-08,81539,München,4500.0,Non-Bonus,16,EUR,120.6225
2024-01-08,81539,München,4500.0,Non-Bonus,21,EUR,122.42583333333333
2024-01-08,81539,München,4500.0,Non-Bonus,34,EUR,126.34416666666668
2024-01-08,81539,München,4500.0,Non-Bonus,48,EUR,130.16583333333332
2024-01-08,10115,Berlin,1500.0,Non-Bonus,3,EUR,42.2425
2024-01-08,10115,Berlin,1500.0,Non-Bonus,48,EUR,51.72083333333333
2024-01-08,81539,München,1500.0,Non-Bonus,24,EUR,48.04666666666666
2024-01-08,81539,München,1500.0,Non-Bonus,27,EUR,49.0925
2024-01-08,81539,München,1500.0,Non-Bonus,44,EUR,51.090833333333336
2024-01-08,10115,Berlin,1000.0,Non-Bonus,49,EUR,38.64666666666667
2024-01-08,81539,München,1000.0,Non-Bonus,13,EUR,34.90083333333333
2024-01-08,10115,Berlin,5000.0,Bonus,2,EUR,105.84333333333332
2024-01-08,10115,Berlin,5000.0,Bonus,14,EUR,123.395
2024-01-08,10115,Berlin,5000.0,Bonus,34,EUR,133.79999999999998
2024-01-08,10115,Berlin,5000.0,Bonus,35,EUR,133.83166666666668
2024-01-08,81539,München,5000.0,Bonus,17,EUR,123.90916666666668
2024-01-08,81539,München,5000.0,Bonus,24,EUR,126.10000000000001
2024-01-08,81539,München,5000.0,Bonus,25,EUR,127.27499999999999
2024-01-08,10115,Berlin,3000.0,Bonus,17,EUR,75.79166666666667
2024-01-08,10115,Berlin,3000.0,Bonus,27,EUR,80.25166666666667
2024-01-08,81539,München,3000.0,Bonus,16,EUR,73.74083333333333
2024-01-08,81539,München,3000.0,Bonus,18,EUR,74.99166666666666
2024-01-08,81539,München,3000.0,Bonus,39,EUR,81.61583333333333
2024-01-08,10115,Berlin,1500.0,Bonus,15,EUR,40.105
2024-01-08,81539,München,1500.0,Bonus,5,EUR,38.6175
2024-01-08,81539,München,1500.0,Bonus,36,EUR,46.465
2024-01-08,81539,München,1500.0,Bonus,47,EUR,47.97
2024-01-08,10115,Berlin,4250.0,Bonus,42,EUR,116.295
2024-01-08,10115,Berlin,4250.0,Bonus,45,EUR,118.0825
2024-01-08,10115,Berlin,3500.0,Bonus,32,EUR,94.20333333333333
2024-01-08,81539,München,3500.0,Bonus,26,EUR,89.47916666666667
2024-01-08,81539,München,3500.0,Bonus,45,EUR,96.77499999999999
2024-01-08,10115,Berlin,2000.0,Bonus,31,EUR,57.715
2024-01-08,81539,München,2000.0,Bonus,17,EUR,52.12166666666667
2024-01-08,81539,München,2000.0,Bonus,20,EUR,52.51666666666667
2024-01-08,81539,München,2000.0,Bonus,24,EUR,54.975
2024-01-08,81539,München,2000.0,Bonus,36,EUR,57.567499999999995
2024-01-08,10115,Berlin,2500.0,Bonus,35,EUR,69.37666666666667
2024-01-08,10115,Berlin,2500.0,Bonus,45,EUR,72.16916666666667
2024-01-08,81539,München,2500.0,Bonus,13,EUR,60.505833333333335
2024-01-08,81539,München,2500.0,Bonus,25,EUR,65.1875
2024-01-08,81539,München,2500.0,Bonus,33,EUR,67.70083333333334
2024-01-08,81539,München,4500.0,Bonus,15,EUR,111.15750000000001
2024-01-08,10115,Berlin,4000.0,Bonus,30,EUR,106.66833333333334
2024-01-08,81539,München,4000.0,Bonus,3,EUR,90.90499999999999
2024-01-08,81539,München,4000.0,Bonus,48,EUR,111.06666666666666
2024-01-08,10115,Berlin,2500.0,Non-Bonus,2,EUR,57.92166666666666
2024-01-08,10115,Berlin,2500.0,Non-Bonus,50,EUR,78.7825
2024-01-08,81539,München,2500.0,Non-Bonus,24,EUR,72.89999999999999
2024-01-08,81539,München,2500.0,Non-Bonus,46,EUR,77.4075
2024-01-08,10115,Berlin,4250.0,Non-Bonus,17,EUR,118.51083333333334
2024-01-08,10115,Berlin,4250.0,Non-Bonus,20,EUR,119.86500000000001
2024-01-08,10115,Berlin,4250.0,Non-Bonus,28,EUR,122.59333333333332
2024-01-08,81539,München,4250.0,Non-Bonus,8,EUR,112.7925
2024-01-08,81539,München,4250.0,Non-Bonus,29,EUR,118.68666666666667
2024-01-08,10115,Berlin,3500.0,Non-Bonus,5,EUR,94.20333333333333
2024-01-08,10115,Berlin,3500.0,Non-Bonus,22,EUR,101.65833333333335
2024-01-08,81539,München,3500.0,Non-Bonus,41,EUR,102.19749999999999
2024-01-08,81539,München,4000.0,Non-Bonus,12,EUR,106.8175
2024-01-08,10115,Berlin,3000.0,Non-Bonus,36,EUR,90.7
2024-01-08,81539,München,3000.0,Non-Bonus,11,EUR,81.61583333333333
2024-01-08,81539,München,3000.0,Non-Bonus,14,EUR,83.255
2024-01-08,81539,München,3000.0,Non-Bonus,25,EUR,85.7
2024-01-08,81539,München,3000.0,Non-Bonus,30,EUR,86.87
2024-01-08,81539,München,5000.0,Bonus,35,EUR,130.48416666666665
2024-01-08,81539,München,5000.0,Bonus,40,EUR,132.68
2024-01-08,81539,München,5000.0,Bonus,47,EUR,134.63833333333335
2024-01-08,81539,München,3000.0,Bonus,49,EUR,85.18333333333334
2024-01-08,81539,München,1500.0,Bonus,6,EUR,38.619166666666665
2024-01-08,81539,München,1500.0,Bonus,28,EUR,43.975833333333334
2024-01-08,81539,München,1500.0,Bonus,34,EUR,45.884166666666665
2024-01-08,81539,München,4250.0,Bonus,18,EUR,106.325
2024-01-08,81539,München,4250.0,Bonus,31,EUR,110.015
2024-01-08,81539,München,4250.0,Bonus,37,EUR,112.97666666666667
2024-01-08,10115,Berlin,3500.0,Bonus,14,EUR,87.40416666666665
2024-01-08,81539,München,3500.0,Bonus,17,EUR,85.65416666666665
2024-01-08,81539,München,3500.0,Bonus,20,EUR,87.77083333333333
